26-Apr-2017 08:45:43 - INFO    :: RSSCHECK : delaying thread for 30 seconds to avoid locks.
26-Apr-2017 08:52:28 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:52:28 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:52:28 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:52:28 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:52:28 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:52:28 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:52:28 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:52:28 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:52:28 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:52:28 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:52:28 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:52:28 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:52:28 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:52:28 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:52:31 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:52:31 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:52:31 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:52:31 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:52:31 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:52:31 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:52:31 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:52:31 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:52:31 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:52:31 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:52:31 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:52:31 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:52:31 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:52:31 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:52:34 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:52:34 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:52:34 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:52:34 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:52:34 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:52:34 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:52:34 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:52:34 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:52:34 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:52:34 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:52:34 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:52:34 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:52:34 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:52:34 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:52:37 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:52:37 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:52:37 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:52:37 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:52:37 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:52:37 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:52:37 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:52:37 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:52:37 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:52:37 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:52:37 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:52:37 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:52:37 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:52:37 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:52:40 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:52:40 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:52:40 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:52:40 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:52:40 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:52:40 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:52:40 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:52:40 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:52:40 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:52:40 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:52:40 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:52:40 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:52:40 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:52:40 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:52:43 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:52:43 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:52:43 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:52:43 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:52:43 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:52:43 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:52:43 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:52:43 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:52:43 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:52:43 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:52:43 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:52:43 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:52:43 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:52:43 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:52:46 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:52:46 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:52:46 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:52:46 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:52:46 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:52:46 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:52:46 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:52:46 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:52:46 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:52:46 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:52:46 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:52:46 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:52:46 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:52:46 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:52:49 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:52:49 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:52:49 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:52:49 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:52:49 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:52:49 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:52:49 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:52:49 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:52:50 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:52:50 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:52:50 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:52:50 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:52:50 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:52:50 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:52:52 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:52:52 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:52:52 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:52:52 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:52:52 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:52:52 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:52:52 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:52:52 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:52:53 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:52:53 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:52:53 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:52:53 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:52:53 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:52:53 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:52:55 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:52:55 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:52:55 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:52:55 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:52:55 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:52:55 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:52:55 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:52:55 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:52:55 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:52:55 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:52:55 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:52:55 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:52:55 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:52:55 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:52:58 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:52:58 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:52:58 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:52:58 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:52:58 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:52:58 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:52:58 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:52:58 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:52:58 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:52:58 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:52:58 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:52:58 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:52:58 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:52:58 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:53:01 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
26-Apr-2017 08:53:01 - INFO    :: MAIN : [DB Module] Loading : sqlite3 as the database module to use.
26-Apr-2017 08:53:01 - INFO    :: MAIN : [Cache Check] Cache directory currently set to : /app/mylar/cache/
26-Apr-2017 08:53:01 - INFO    :: MAIN : Checking to see if the database has all tables....
26-Apr-2017 08:53:01 - ERROR   :: MAIN : Could not locate exceptions.csv file. Make sure it is in datadir: /config/mylar
26-Apr-2017 08:53:01 - INFO    :: MAIN : Ensuring DB integrity - Removing all Erroneous Comics (ie. named None)
26-Apr-2017 08:53:01 - INFO    :: MAIN : Correcting Null entries that make the main page break on startup.
26-Apr-2017 08:53:01 - INFO    :: MAIN : Retrieving latest version information from github
26-Apr-2017 08:53:01 - WARNING :: MAIN : Could not get the latest commit from github
26-Apr-2017 08:53:01 - INFO    :: MAIN : Setting ComicTagger settings default path to : /app/mylar/lib/comictaggerlib/ct_settings
26-Apr-2017 08:53:01 - INFO    :: MAIN : ComicTagger settings location exists.
26-Apr-2017 08:53:01 - INFO    :: MAIN : Remapping the sorting to allow for new additions.
26-Apr-2017 08:53:01 - INFO    :: MAIN : Sucessfully ordered 1 series in your watchlist.
26-Apr-2017 08:53:01 - INFO    :: MAIN : Starting Mylar on http://0.0.0.0:8090/
26-Apr-2017 08:53:04 - INFO    :: MAIN : Successfully discovered local IP and locking it in as : 172.17.0.5
